,section,title,author,date,address
53,[배터리],"SK이노베이션, '제로 코발트' 전기차 배터리 만든다",이수환 기자,2020-08-18 17:55,http://www.thelec.kr/news/articleView.html?idxno=7149
54,[뉴스],"한미반도체, 비전 플레이스먼트 장비 누적판매 2020대 웃돌아",한주엽 기자,2020-08-18 16:00,http://www.thelec.kr/news/articleView.html?idxno=7156
55,[통신],"삼성전자, 프리미엄 모바일 기기 'OS 업그레이드 지원' 3회로 확대",이종준 기자,2020-08-18 12:22,http://www.thelec.kr/news/articleView.html?idxno=7144
56,[통신],"KT, 마이데이터 사업 지원 '금융 클라우드 패키지' 출시",이종준 기자,2020-08-18 12:22,http://www.thelec.kr/news/articleView.html?idxno=7141
57,[통신],"SKT, 독거 노인 대상 AI 스피커 활용 백서 발간",이종준 기자,2020-08-18 12:21,http://www.thelec.kr/news/articleView.html?idxno=7140
58,[디스플레이],"디스플레이 장비 업계, 상반기 中업체 덕에 회복세",이기종 기자,2020-08-18 12:21,http://www.thelec.kr/news/articleView.html?idxno=7139
59,[통신],"LG유플러스, 장애가정 지원 '두드림 U+요술통장' 10주년",이종준 기자,2020-08-17 17:43,http://www.thelec.kr/news/articleView.html?idxno=7136
60,[통신],"SK텔레콤, 독도·울릉도 여행 VR 영상 공개",이종준 기자,2020-08-16 22:57,http://www.thelec.kr/news/articleView.html?idxno=7138
61,[통신],"KT CS, PB사업 진출…'핑구' 캐릭터상품 출시",이종준 기자,2020-08-16 22:56,http://www.thelec.kr/news/articleView.html?idxno=7135
62,[통신],"LG유플러스 ""예능프로 '아이돌Pick크닉'에 방송인 지석진 합류""",이종준 기자,2020-08-16 22:56,http://www.thelec.kr/news/articleView.html?idxno=7134
63,[영상],[영상] 10나노 슈퍼핀 적용 타이거레이크 등 인텔 로드맵 요약,장현민 PD,2020-08-16 22:56,http://www.thelec.kr/news/articleView.html?idxno=7137
64,[뉴스],"코오롱그룹, 강원도에 모듈형 재난지원시설 기부",이기종 기자,2020-08-14 16:51,http://www.thelec.kr/news/articleView.html?idxno=7124
65,[전자부품],"삼성 차세대 갤럭시S21, ToF 탑재 않기로",이기종 기자,2020-08-14 16:51,http://www.thelec.kr/news/articleView.html?idxno=7109
66,[뉴스],"인베니아, HKC에 디스플레이 장비 650억원 공급계약",이기종 기자,2020-08-14 15:18,http://www.thelec.kr/news/articleView.html?idxno=7121
67,[통신],"이노인스트루먼트, 올해 450억원 매출·흑자전환 목표",이종준 기자,2020-08-14 15:18,http://www.thelec.kr/news/articleView.html?idxno=7122
68,[통신],"KT, 광복절 기념 독립기념관 VR 영상 제공",이종준 기자,2020-08-14 14:57,http://www.thelec.kr/news/articleView.html?idxno=7112
69,[뉴스],"삼성전자, 스마트폰 방문수리 등 월 정액 서비스 '삼성 케어 플러스' 출시 ",이종준 기자,2020-08-14 14:57,http://www.thelec.kr/news/articleView.html?idxno=7111
70,[뉴스],"'LG 벨벳', 미국 '2020 VIP 어워드' 최고 5G 스마트폰에 선정",이종준 기자,2020-08-14 14:57,http://www.thelec.kr/news/articleView.html?idxno=7110
71,[통신],"LG유플러스 U+골프, '대유위니아 MBN 여자오픈' 독점 생중계",이종준 기자,2020-08-14 14:56,http://www.thelec.kr/news/articleView.html?idxno=7117
72,[통신],"KT, 희망브리지 전국재해구호협회에 10억원 기탁",이종준 기자,2020-08-14 14:56,http://www.thelec.kr/news/articleView.html?idxno=7116
73,[통신],"KT 빅데이터 분석결과, 해운대해수욕장 방문객 순위 3위로 하락",이종준 기자,2020-08-14 14:56,http://www.thelec.kr/news/articleView.html?idxno=7115
74,[통신],"LG유플러스, 여성 독립운동가 9인 재조명 SNS 캠페인",이종준 기자,2020-08-14 14:56,http://www.thelec.kr/news/articleView.html?idxno=7114
75,[뉴스],"제이앤티씨, 상반기 영업익 200배 급등",이기종 기자,2020-08-14 14:56,http://www.thelec.kr/news/articleView.html?idxno=7120
76,[전자엔지니어],실리콘랩스 '2020 웍스 위드' 컨퍼런스 개최,이혜진 기자,2020-08-14 14:15,http://www.thelec.kr/news/articleView.html?idxno=7101
77,[통신],"KT, 갤럭시노트20 온라인 론칭 '비대면 라이브 토크쇼’ 진행",이종준 기자,2020-08-14 09:15,http://www.thelec.kr/news/articleView.html?idxno=7106
78,[통신],"SKT, 갤럭시 노트20 5G 드라이브 스루 행사 열어",이종준 기자,2020-08-14 09:15,http://www.thelec.kr/news/articleView.html?idxno=7105
79,[통신],"LGU+, ‘갤럭시노트20 미스틱 핑크’ 사전 개통 행사 개최",이종준 기자,2020-08-14 09:15,http://www.thelec.kr/news/articleView.html?idxno=7104
80,[통신],"스웨덴 통신장비업체 에릭슨, 5G 계약 100건 체결",이종준 기자,2020-08-14 09:15,http://www.thelec.kr/news/articleView.html?idxno=7102
81,[뉴스],中CSOT가 만든 LCD 탑재한 삼성 태블릿PC '갤럭시 탭S7' 사전판매,이종준 기자,2020-08-14 09:15,http://www.thelec.kr/news/articleView.html?idxno=7100
82,[뉴스],"서울바이오시스, LED 기술로 반려동물 암 진단기술 개발",이기종 기자,2020-08-13 16:26,http://www.thelec.kr/news/articleView.html?idxno=7098
83,[뉴스],"모싸, 에지 컴퓨터 MC-1220 출시",이기종 기자,2020-08-13 16:26,http://www.thelec.kr/news/articleView.html?idxno=7099
84,[전자엔지니어],"ST마이크로, 32비트 MCU 확장 패키지 출시",이혜진 기자,2020-08-13 15:58,http://www.thelec.kr/news/articleView.html?idxno=7073
85,[전자엔지니어],"인피니언, 전기자동차 구동력 전환용 전력 모듈 출시",이혜진 기자,2020-08-13 15:57,http://www.thelec.kr/news/articleView.html?idxno=7069
86,[전자엔지니어],"맥심인터그레이티드, 스마트폰 고속 충전 칩 2종 선봬",이혜진 기자,2020-08-13 15:56,http://www.thelec.kr/news/articleView.html?idxno=7078
87,[뉴스],"삼성, 7나노 이하 EUV칩서 TSV 적용... 3단 적층 성공",이혜진 기자,2020-08-13 15:54,http://www.thelec.kr/news/articleView.html?idxno=7092
88,[통신],"KT,  최대 5000만원 지원 '비즈 콜라보레이션' 중소·벤처 14곳 선정",이종준 기자,2020-08-13 15:50,http://www.thelec.kr/news/articleView.html?idxno=7085
89,[통신],"KT, '포스트코로나 데이터 경진대회' 출품작에서 5개 공통점 도출",이종준 기자,2020-08-13 15:50,http://www.thelec.kr/news/articleView.html?idxno=7086
90,[통신],"LG유플러스, 대한적십자사 충북지사에 구호물품 키트 300개 지원",이종준 기자,2020-08-13 15:49,http://www.thelec.kr/news/articleView.html?idxno=7087
91,[통신],"LGU+, 삼성 갤럭시 폴드 보장 '프리미엄 분실/파손 보험' 출시",이종준 기자,2020-08-13 15:49,http://www.thelec.kr/news/articleView.html?idxno=7088
92,[뉴스],"코렌, 6400만 화소 렌즈 개발 돌입",이기종 기자,2020-08-13 15:49,http://www.thelec.kr/news/articleView.html?idxno=7096
93,[통신],"[일렉 스타트업] 옵티코어, SKT 2차 직접구매 광트랜시버 품목 공급업체로 선정",이종준 기자,2020-08-13 15:39,http://www.thelec.kr/news/articleView.html?idxno=7093
94,[전자부품],"육일씨엔에쓰·캠시스, 베트남 빈스마트 공급망 진입",이기종 기자,2020-08-13 14:44,http://www.thelec.kr/news/articleView.html?idxno=7089
95,[통신],"텔릿 5G 데이터 카드 FN980, 여러 나라서 인증 획득",이종준 기자,2020-08-12 17:36,http://www.thelec.kr/news/articleView.html?idxno=7071
96,[뉴스],"SKC, SKC솔믹스 100% 자회사 편입...""2단계 BM 혁신 착수""",이기종 기자,2020-08-12 17:35,http://www.thelec.kr/news/articleView.html?idxno=7070
97,[통신],"SK텔레콤, 토크 콘서트 '선배 박람회' 사연 접수",이종준 기자,2020-08-12 16:34,http://www.thelec.kr/news/articleView.html?idxno=7067
98,[통신],"중국 화웨이, 美포춘 '글로벌 500대 기업' 49위",이종준 기자,2020-08-12 15:50,http://www.thelec.kr/news/articleView.html?idxno=7064
99,[영상],[영상] 신화인터텍 OLED 사업다각화 전략 주효할까,장현민 PD,2020-08-12 15:49,http://www.thelec.kr/news/articleView.html?idxno=7066
100,[통신],"LG유플러스 알뜰폰 파트너스 출범 1년, 신규가입자수 전년대비 43% 증가",이종준 기자,2020-08-12 15:49,http://www.thelec.kr/news/articleView.html?idxno=7065
101,[반도체],상반기 10대 반도체 기업 매출 17%↑…삼성 2위,이혜진 기자,2020-08-12 15:13,http://www.thelec.kr/news/articleView.html?idxno=7063
102,[뉴스],"SK하이닉스, 상용 RISC-V 코어 스타트업 사이파이브에 투자",이혜진 기자,2020-08-12 15:06,http://www.thelec.kr/news/articleView.html?idxno=7054
103,[통신],"KT, 구독형 스트리밍 게임 서비스 '게임박스' 출시",이종준 기자,2020-08-12 14:43,http://www.thelec.kr/news/articleView.html?idxno=7059
104,[통신],"스마트폰에 운전면허증 등록 '패스(Pass) 앱' 가입자, 100만 돌파",이종준 기자,2020-08-12 14:40,http://www.thelec.kr/news/articleView.html?idxno=7058
105,[전자엔지니어],"NXP, 삼성전자에 UWB 솔루션 공급",이혜진 기자,2020-08-12 14:40,http://www.thelec.kr/news/articleView.html?idxno=7060
106,[통신],"일본 신규 이통 라쿠텐, 기술 선정 갈팡질팡…국내 KMW 등 장비 공급 지연",이종준 기자,2020-08-12 14:26,http://www.thelec.kr/news/articleView.html?idxno=7056
107,[뉴스],"삼성디스플레이, 저전력 'LTPO' 갤노트20울트라에 적용",이기종 기자,2020-08-12 14:25,http://www.thelec.kr/news/articleView.html?idxno=7057
108,[완성품],"삼성, ODM 스마트폰 재가동...中윙텍 신제품 출시",이기종 기자,2020-08-12 14:25,http://www.thelec.kr/news/articleView.html?idxno=7055
